AQI,CO,PM10,PM25
68.32150937,102.1,43.8,35
86.87960557,103.9,67.5,54
90.3141294,101.7,58.8,47
84.38801509,99.6,48.8,39
84.20192074,97.5,52.5,42
80.25539488,100,47.5,38
82.06199159,102.5,52.5,42
81.06881695,105,50,40
74.77496813,101.5,42.5,34
73.43741689,98,45,36
75.63603551,94.5,48.8,39
70.99720644,96.1,40,32
87.24542613,97.7,68.8,55
96.76223557,99.2,68.8,55
89.74375086,132.9,50,40
89.85847179,166.5,56.3,45
89.92143741,200.2,56.3,45
89.12548941,236.9,55,44
77.27021666,273.7,38.8,31
61.74456654,310.5,30,24
73.87448107,300,53.8,43
91.94188034,289.5,68.8,55
82.97045177,279,46.3,37
94.49035409,252.7,66.3,53
93.24297924,226.4,57.5,46
95.62002442,200.2,61.3,49
97.81245421,161.1,62.5,50
94.90647131,122,57.5,46
87.45201465,82.9,50,40
77.72356532,80.3,42.5,34
65.86080586,77.8,33.8,27
66.93284493,75.3,42.5,34
75.46617827,73.1,52.5,42
79.60841877,71,52.5,42
86.67143833,68.9,58.8,47
104.5299145,69.6,77.5,62
102.2657713,70.4,62.5,50
96.35848596,71.2,56.3,45
91.17753358,119.4,53.8,43
79.58583639,167.7,42.5,34
67.78998779,215.9,35,28
72.8962149,264.2,48.8,39
80.45225885,312.4,55,44
67.22442002,360.7,33.8,27
50.60610501,331.9,21.3,17
48.2984127,303.1,28.8,23
45.14285714,274.3,26.3,21
55.56434676,254.4,41.3,33
55.77680098,234.6,35,28
73.88864469,214.8,57.5,46
86.94603175,208.2,62.5,50
98.47814408,201.5,68.8,55
97.24395604,194.9,60,48
90.62271062,161.1,52.5,42
85.31037851,127.2,50,40
75.65665446,93.4,41.3,33
65.83101343,86.2,35,28
61.91697192,79,36.3,29
66.00251505,71.8,43.8,35
61.09070123,71.2,35,28
47.48717949,70.6,21.3,17
38.73601954,70,18.8,15
32.35897436,94.9,16.3,13
32.16996337,119.8,20,16
28.07619048,144.7,15,12
24.03028083,145.3,12.5,10
19.00708181,145.9,8.8,7
20.4981685,146.5,13.8,11
24.24566545,127,17.5,14
29.11990232,107.6,21.3,17
36.55677656,88.1,27.5,22
44.27789988,82.9,32.5,26
67.14578755,77.6,56.3,45
60.57582418,72.4,33.8,27
56.29108669,79,32.5,26
50.14700855,85.6,27.5,22
37.07350427,92.2,15,12
33.53797314,83.6,18.8,15
33.77142857,75.1,21.3,17
30.88644689,66.5,17.5,14
31.44371184,64.8,20,16
30.72136752,63,18.8,15
30.35897436,61.3,18.8,15
31.17704518,60.9,20,16
36.58266178,60.5,26.3,21
29.28742369,60.1,13.8,11
25.64004884,74.7,13.8,11
25.00121054,89.3,15,12
28.33559349,103.9,20,16
26.26980562,107.2,15,12
30.90363803,110.5,22.5,18
40.55384615,113.8,31.3,25
37.27716728,103.1,21.3,17
34.63882784,92.4,20,16
40.32136752,81.7,28.8,23
54.16507937,78.6,42.5,34
55.08424908,75.5,35,28
55.54627595,72.4,35,28
49.77582418,71.2,27.5,22
43.88962149,70,23.8,19
37.94481074,68.9,20,16
32.97289377,65.6,17.5,14
31.48571429,62.3,18.8,15
28.73992674,58.9,16.3,13
31.36996337,58.6,21.3,17
26.68376068,58.2,13.8,11
28.33992674,57.8,18.8,15
34.16654457,59.5,25,20
38.08156288,61.3,26.3,21
34.03760684,63,18.8,15
36.88736275,80.1,25,20
38.36997748,97.3,25,20
37.2422298,114.4,22.5,18
34.74674293,111.7,20,16
32.48638915,108.9,18.8,15
32.25599482,106.2,20,16
39.08034188,106.2,28.8,23
40.50453688,106.2,28.8,23
34.86358768,106.2,16.3,13
41.92491631,108.2,31.3,25
45.80245804,110.1,31.3,25
57.03931624,112.1,42.5,34
51.52039072,99.4,28.8,23
42.75946276,86.8,21.3,17
34.37851038,74.1,16.3,13
30.18852259,68.5,16.3,13
28.09377289,62.8,16.3,13
29.04664225,57.2,18.8,15
31.52185592,56.6,21.3,17
32.75946276,56,21.3,17
32.38046398,55.4,20,16
33.18827839,56.8,21.3,17
35.59267399,58.2,23.8,19
35.52945621,59.5,22.5,18
33.26431516,76.8,18.8,15
30.94344516,94.2,16.3,13
29.38235722,111.5,16.3,13
30.86743594,110.3,21.3,17
31.24524455,109.1,20,16
28.56297076,108,15,12
24.14457784,97.1,12.5,10
29.76073235,86.2,22.5,18
33.66482802,75.3,23.8,19
37.98339438,75.5,26.3,21
52.9953602,75.7,42.5,34
63.5023199,75.9,46.3,37
55.75335775,78,30,24
46.87814408,80.1,23.8,19
44.44102564,82.3,26.3,21
37.22002442,78.6,18.8,15
36.61050061,74.9,22.5,18
30.30525031,71.2,15,12
30.15384615,70,18.8,15
29.07594628,68.9,17.5,14
32.53772894,67.7,22.5,18
32.26764347,68.3,20,16
35.13015873,68.9,23.8,19
41.56190476,69.4,30,24
47.78168498,82.9,33.8,27
44.89133089,96.3,26.3,21
43.44566545,109.7,26.3,21
46.72527473,115,31.3,25
48.36434676,120.2,31.3,25
48.1307097,125.5,30,24
50.96103071,126.1,33.8,27
57.55213675,126.6,40,32
56.77851038,127.2,35,28
50.30204273,132.3,26.3,21
50.47506292,137.3,31.3,25
55.15957626,142.4,40,32
52.68522834,141.4,30,24
43.8316656,140.5,21.3,17
40.15915035,139.5,22.5,18
35.8002442,124.9,20,16
36.8986569,110.3,23.8,19
39.44859585,95.7,26.3,21
44.72380952,94,31.3,25
40.35848596,92.2,22.5,18
49.17948718,90.5,36.3,29
60.59340659,92,45,36
50.2954823,93.6,25,20
42.14407814,95.1,21.3,17
47.07252747,132.1,32.5,26
96.54993895,169,91.3,73
78.27789988,206,37.5,30
82.14554335,214,53.8,43
81.07789988,222,50,40
79.54334554,229.9,48.8,39
74.77411477,214.6,43.8,35
78.39267399,199.2,51.3,41
86.2007326,183.8,58.8,47
93.1037851,163.8,62.5,50
88.55726496,143.8,52.5,42
77.28253968,123.7,41.3,33
77.64444444,123.9,48.8,39
58.80927961,124.1,25,20
52.4029304,124.3,28.8,23
52.1973138,126.1,32.5,26
72.1001221,127.8,57.5,46
71.04908425,129.6,43.8,35
71.52478632,126.3,45,36
68.76043956,122.9,41.3,33
66.37655678,119.6,40,32
57.18192918,120.6,30,24
45.58485958,121.6,21.3,17
65.79487179,122.6,53.8,43
83.9003663,159.3,63.8,51
87.95653236,196.1,57.5,46
94.98510379,232.9,63.8,51
84.4952381,251.5,46.3,37
74.24420024,270.2,40,32
57.11843712,288.9,25,20
50.55579976,246.9,27.5,22
48.27545788,204.8,28.8,23
47.13553114,162.8,28.8,23
48.56800977,142.4,31.3,25
58.28815629,122,42.5,34
61.14139194,101.5,40,32
63.56630037,142,41.3,33
67.78070818,182.5,45,36
67.5325107,222.9,42.5,34
62.31363928,204.5,35,28
66.62176468,186,45,36
59.91407087,167.5,31.3,25
49.0132028,158,23.8,19
44.75564406,148.4,25,20
55.73700043,138.9,42.5,34
74.03663004,127.8,57.5,46
82.02100122,116.7,56.3,45
74.01074481,105.6,41.3,33
81.00805861,132.3,55,44
88.50695971,158.9,60,48
82.25445665,185.6,47.5,38
85.13113553,247.3,55,44
81.56630037,308.9,48.8,39
81.78705739,370.6,51.3,41
80.8986569,346.1,50,40
77.93680627,321.6,43.8,35
67.96376723,297.1,35,28
76.30960621,246.5,55,44
93.09029475,195.9,68.8,55
92.5589286,145.3,57.5,46
81.48186662,177.2,43.8,35
71.91298113,209.1,38.8,31
69.99087252,241,42.5,34
69.99267443,189.5,43.8,35
70.97719585,137.9,45,36
79.33473811,86.4,55,44
90.46459538,83.1,63.8,51
78.4541078,79.8,41.3,33
63.18437118,76.5,30,24
63.58925519,77.8,40,32
70.79072039,79.2,48.8,39
64.39120879,80.5,36.3,29
62.19438339,99,37.5,30
69.0989011,117.5,47.5,38
66.54896215,136,40,32
65.27374847,146.1,40,32
63.63565324,156.2,38.8,31
47.81098901,166.3,20,16
47.8989011,148.4,30,24
58.94993895,130.5,43.8,35
68.47863248,112.6,48.8,39
71.24053724,102.9,46.3,37
81.62197802,93.2,57.5,46
76.81269841,83.5,45,36
66.40586081,93.2,35,28
64.201221,102.9,38.8,31
82.10500611,112.6,62.5,50
84.05518926,104.3,53.8,43
71.02710623,95.9,36.3,29
64.51672772,87.5,36.3,29
60.14764596,83.1,33.8,27
45.62490842,78.6,20,16
38.80683761,74.1,20,16
40.3995116,78,26.3,21
54.1968254,81.9,42.5,34
75.1013431,85.8,60,48
63.55018315,115.9,32.5,26
52.77264957,146.1,26.3,21
53.38070818,176.2,33.8,27
62.68864469,199.8,45,36
64.34529915,223.3,41.3,33
42.16800977,246.9,12.5,10
29.07936508,239.9,10,8
28.53919414,232.9,17.5,14
32.27008547,225.9,22.5,18
33.13406593,206,21.3,17
33.56288156,186.2,21.3,17
41.77582418,166.3,31.3,25
52.88937729,169,40,32
55.44664225,171.8,36.3,29
54.72332112,174.5,33.8,27
54.35946276,154.7,33.8,27
52.17777778,134.8,31.3,25
68.0967033,115,52.5,42
70.05518926,110.1,45,36
47.02710623,105.2,15,12
33.51159951,100.4,12.5,10
31.75531136,110.5,18.8,15
30.87716728,120.6,18.8,15
27.43540904,130.7,15,12
34.71501832,164,26.3,21
40.35604396,197.3,28.8,23
58.18070818,230.5,47.5,38
67.09304029,293.7,47.5,38
61.54725275,357,35,28
58.77020757,420.2,35,28
57.38315018,416.1,35,28
43.69230769,412,18.8,15
35.84713065,407.9,17.5,14
29.92283272,367.3,15,12
38.96361416,326.6,30,24
43.48473748,286,30,24
46.74334554,259.7,31.3,25
52.37313797,233.4,36.3,29
54.18412698,207.2,35,28
55.08962149,174.7,35,28
54.54456654,142.2,33.8,27
70.27594628,109.7,53.8,43
83.14285714,100.6,60,48
84.57826618,91.4,53.8,43
83.2957265,82.3,51.3,41
84.65543346,81.9,53.8,43
84.33211233,81.5,52.5,42
82.22651417,81.1,50,40
79.55071224,113.8,47.5,38
70.12227563,146.5,36.3,29
63.94378004,179.2,35,28
70.10304362,213.2,48.8,39
67.60359604,247.3,40,32
66.92247431,281.3,41.3,33
61.07081715,256.2,32.5,26
61.41545476,231.1,38.8,31
58.45726397,206,33.8,27
62.95462738,197.8,43.8,35
68.16222287,189.7,48.8,39
67.22826613,181.5,41.3,33
79.69213724,169,58.8,47
84.30953065,156.6,56.3,45
83.28716169,144.1,51.3,41
97.90769231,137.1,70,56
123.3044363,130.1,98.8,79
100.8196988,123.1,46.3,37
78.49230769,113.4,35,28
74.24713065,103.7,43.8,35
79.12722833,94,52.5,42
88.56703297,98.4,61.3,49
83.28351648,102.9,48.8,39
71.64102564,107.4,37.5,30
58.81465201,153.1,28.8,23
52.4019536,198.8,28.8,23
48.196337,244.5,27.5,22
40.08840049,256.6,20,16
37.02905983,268.7,21.3,17
37.51013431,280.7,23.8,19
38.75311355,244.5,25,20
35.37191697,208.3,20,16
43.68205128,172.2,32.5,26
45.83492063,172.4,30,24
45.70660249,172.6,28.8,23
48.81668014,172.7,33.8,27
46.03645234,171.4,26.3,21
45.20525567,170,27.5,22
38.40653305,168.7,18.8,15
37.3385009,158.5,22.5,18
37.63403859,148.4,23.8,19
49.68986569,138.3,38.8,31
51.84664225,132.9,33.8,27
46.92454212,127.4,26.3,21
45.46129426,122,27.5,22
44.73015873,123.3,27.5,22
41.36410256,124.7,23.8,19
38.67985348,126.1,22.5,18
41.34017094,155.8,27.5,22
43.67032967,185.6,28.8,23
39.18313324,215.3,21.3,17
37.7455892,233.1,22.5,18
29.70695971,250.8,13.8,11
30.84981685,268.5,20,16
35.42319902,238.9,25,20
38.71159951,209.3,26.3,21
33.35384615,179.7,17.5,14
42.67789988,152.1,32.5,26
53.34212454,124.5,40,32
61.67521368,96.9,43.8,35
58.83907204,110.1,35,28
52.41953602,123.3,28.8,23
46.21050061,136.6,25,20
40.10500611,121.4,21.3,17
49.05689866,106.2,36.3,29
45.52967033,91,26.3,21
42.76483516,87.9,25,20
38.38144078,84.8,21.3,17
38.19194139,81.7,23.8,19
29.09206349,84.8,12.5,10
26.54114774,87.9,15,12
26.26520147,91,16.3,13
28.12942613,102.1,18.8,15
27.06227106,113.2,16.3,13
26.52942613,124.3,16.3,13
28.26422466,128,18.8,15
33.12967033,131.7,23.8,19
30.56312576,135.4,17.5,14
31.23231145,121.6,20,16
29.69993188,107.8,17.5,14
30.78815315,94,20,16
51.41587302,87,45,36
46.71013431,80,26.3,21
46.35750916,73,28.8,23
54.18266178,81.9,38.8,31
42.09181929,90.8,18.8,15
35.04615385,99.8,17.5,14
37.52429792,98.6,25,20
35.76166056,97.5,21.3,17
30.88058608,96.3,16.3,13
29.43980464,93,17.5,14
27.71965812,89.7,16.3,13
24.85860806,86.4,13.8,11
36.42637363,89.3,30,24
40.21343101,92.2,27.5,22
39.10573871,95.1,23.8,19
41.55067155,116.9,27.5,22
52.77948718,138.7,40,32
55.39340659,160.5,36.3,29
52.6979243,178,31.3,25
46.34969475,195.5,25,20
43.17655678,213,25,20
29.58681319,181.1,10,8
23.79242979,149.2,11.3,9
41.9008547,117.3,37.5,30
42.94993895,103.7,27.5,22
41.47448107,90.1,25,20
37.73675214,76.5,21.3,17
42.86886447,82.7,30,24
43.43199023,88.9,27.5,22
56.71746032,95.1,43.8,35
54.35897436,96.1,32.5,26
60.18266178,97.1,41.3,33
73.0969475,98,53.8,43
54.55091575,93,22.5,18
48.27838828,87.9,26.3,21
41.13601954,82.9,21.3,17
33.56581197,85,16.3,13
29.78119658,87.2,16.3,13
28.88986569,89.3,17.5,14
28.44249084,101.7,17.5,14
24.21831502,114.2,12.5,10
25.1037851,126.6,16.3,13
25.54871795,138.5,16.3,13
23.76898657,150.4,13.8,11
19.87594628,162.2,10,8
17.93553114,151.9,10,8
16.96459096,141.6,10,8
29.48327228,131.3,26.3,21
42.74529915,138.9,35,28
49.37631258,146.5,35,28
41.68888889,154.1,21.3,17
38.84542125,137,22.5,18
39.42515263,119.8,25,20
41.71477411,102.7,27.5,22
42.85958486,102.5,27.5,22
50.43418803,102.3,36.3,29
47.22051282,102.1,27.5,22
44.61343101,95.9,26.3,21
46.19908448,89.7,30,24
46.11943474,83.5,28.8,23
41.9184322,83.5,22.5,18
32.53382173,83.5,15,12
35.26739927,83.5,23.8,19
32.63296703,105.2,18.8,15
28.31452991,127,15,12
25.15457875,148.8,13.8,11
21.57411477,156,11.3,9
25.78363858,163.2,18.8,15
27.89010989,170.4,18.8,15
39.94627595,152.5,32.5,26
38.97191697,134.6,23.8,19
32.48351648,116.7,16.3,13
40.24322344,116.1,30,24
43.12429792,115.6,28.8,23
39.56190476,115,22.5,18
58.78681319,123.1,48.8,39
56.3970696,131.3,33.8,27
54.2021978,139.5,32.5,26
46.1035409,132.9,23.8,19
52.05518926,126.3,36.3,29
69.03443223,119.6,53.8,43
82.52258852,111.5,60,48
86.26764347,103.3,56.3,45
68.13675214,95.1,31.3,25
72.07179487,96.3,47.5,38
73.03931624,97.5,46.3,37
82.52649573,98.6,57.5,46
85.26446886,130.7,55,44
70.63247863,162.8,35,28
61.31623932,194.9,32.5,26
57.17735834,227.2,32.5,26
53.73667943,259.5,31.3,25
48.65934066,291.8,27.5,22
53.32503053,300.4,36.3,29
42.65543346,308.9,20,16
38.32576313,317.5,21.3,17
57.16288156,332.3,47.5,38
57.57948718,347,36.3,29
54.78485958,361.8,32.5,26
55.38852259,366.3,35,28
49.69279609,370.8,27.5,22
47.84566545,375.3,28.8,23
62.92600733,319,48.8,39
69.46617827,262.8,47.5,38
62.73455433,206.6,35,28
54.36581197,189.9,28.8,23
55.18583639,173.1,35,28
71.5995116,156.4,55,44
80.8014652,152.7,56.3,45
76.402442,149,45,36
78.2046398,145.3,50,40
78.10500611,200.2,48.8,39
79.01631671,255,50,40
84.39295631,309.9,56.3,45
62.26227106,366.3,25,20
64.12991453,422.7,41.3,33
63.06568987,479.1,38.8,31
58.53382173,475.1,33.8,27
73.27081807,471,55,44
83.63614164,466.9,58.8,47
94.82002442,418.8,66.3,53
107.8469678,370.8,77.5,62
126.4310134,322.7,96.3,77
121.5531136,279.7,75,60
118.2804233,236.7,73.8,59
114.1424501,193.8,70,56
117.9133089,180.1,78.8,63
116.4619455,166.5,73.8,59
113.2360602,152.9,70,56
116.4473865,156.2,77.5,62
127.5872634,159.5,96.3,77
130.1212488,162.8,92.5,74
152.4321803,157.6,125,100
149.5204587,152.3,93.8,75
146.0633938,147.1,93.8,75
136.06496,162,80,64
131.2005667,177,81.3,65
113.2612943,192,60,48
83.94774115,207.8,32.5,26
66.96556777,223.5,31.3,25
54.47423687,239.3,26.3,21
47.22686203,215,25,20
47.6004884,190.6,30,24
44.78730159,166.3,26.3,21
52.37655678,157.2,37.5,30
81.18339438,148,68.8,55
100.4900285,138.9,75,60
89.28791209,146.1,48.8,39
73.63516484,153.3,36.3,29
69.81391941,160.5,41.3,33
65.90818071,151,38.8,31
68.95677656,141.4,45,36
70.48205128,131.9,45,36
73.24542125,133.8,47.5,38
72.62564103,135.8,45,36
81.31868132,137.7,56.3,45
90.66422466,138.1,62.5,50
97.33137973,138.5,65,52
98.44598535,138.9,63.8,51
95.60048669,172.4,57.5,46
90.73060571,205.8,52.5,42
90.45512397,239.3,56.3,45
91.75675831,282.3,58.8,47
93.15298917,325.3,60,48
91.62786607,368.3,55,44
86.81929189,373.9,47.5,38
56.74481074,379.5,18.8,15
37.36361416,385.2,11.3,9
39.67472527,374.3,26.3,21
44.83076923,363.4,31.3,25
58.41172161,352.5,45,36
65.2034188,319.4,45,36
60.5982906,286.4,35,28
67.2971917,253.3,46.3,37
64.64468864,231.7,38.8,31
70.31990232,210.1,47.5,38
63.15604396,188.5,35,28
63.57655678,179.7,40,32
97.8007326,171,82.5,66
109.9279609,162.2,78.8,63
103.3028083,157.4,60,48
95.98632479,152.5,55,44
93.9956044,147.7,57.5,46
73.9956044,178.8,33.8,27
67.9985348,209.9,38.8,31
62.9973138,241,36.3,29
75.5018315,259.3,55,44
67.74896215,277.6,37.5,30
69.87643468,295.9,45,36
67.93846154,288.7,41.3,33
67.96141636,281.5,42.5,34
86.62820446,274.3,66.3,53
94.16998486,243.8,63.8,51
101.039479,213.2,67.5,54
107.1888482,182.7,72.5,58
96.31697192,155,52.5,42
77.15799756,127.4,36.3,29
67.57899878,99.8,36.3,29
59.78510379,100.6,32.5,26
53.89108669,101.4,30,24
47.94188034,102.1,26.3,21
51.96971917,103.5,35,28
49.98241758,104.9,30,24
54.98559219,106.2,37.5,30
50.48595849,107.4,28.8,23
39.23321123,108.5,17.5,14
43.60830281,109.7,30,24
44.7995116,137.9,28.8,23
44.3980464,166.1,27.5,22
51.1990232,194.3,36.3,29
52.5997558,233.6,33.8,27
50.2998779,272.9,30,24
44.14945055,312.2,23.8,19
47.07399267,293.4,31.3,25
54.53870574,274.5,38.8,31
47.26691087,255.6,25,20
48.63394383,230.7,31.3,25
37.31672772,205.8,16.3,13
29.65518926,180.9,13.8,11
26.82490842,164.6,15,12
29.41098901,148.2,20,16
27.7015873,131.9,16.3,13
27.84761905,127.6,17.5,14
30.92210012,123.3,21.3,17
30.46007326,119.1,18.8,15
34.22857143,113.8,23.8,19
32.11037851,108.5,18.8,15
36.05518926,103.3,25,20
38.78414416,104.1,26.3,21
43.51599512,104.9,30,24
51.76263736,105.6,37.5,30
58.88644689,132.7,41.3,33
58.44639805,159.7,36.3,29
56.22661783,186.8,33.8,27
64.11868132,204.1,45,36
61.06227106,221.4,36.3,29
54.53333333,238.7,30,24
58.26959707,232.7,38.8,31
58.12603772,226.6,36.3,29
65.00598098,220.6,46.3,37
75.66161633,214.6,55,44
94.52893773,208.5,70,56
110.2275132,202.5,81.3,65
105.950753,201,63.8,51
102.97965,199.4,62.5,50
101.4945055,197.8,62.5,50
97.8993895,170.6,58.8,47
91.95311355,143.4,53.8,43
88.98119658,116.1,53.8,43
85.49304029,115.4,51.3,41
77.33031315,114.6,42.5,34
71.55232226,113.8,41.3,33
73.74021541,111.5,47.5,38
82.7267598,109.1,57.5,46
82.27606477,106.8,52.5,42
74.6203861,120.6,38.8,31
67.25317907,134.4,36.3,29
62.90061683,148.2,35,28
65.07606043,193.4,42.5,34
60.35028439,238.5,33.8,27
61.01508496,283.6,38.8,31
53.28449328,284.4,28.8,23
55.64102564,285.2,36.3,29
79.82515263,286,65,52
100.7651608,265.7,76.3,61
102.0504681,245.5,65,52
127.7000407,225.3,102.5,82
136.3593814,228,96.3,77
105.6809117,230.7,43.8,35
88.41025641,233.4,43.8,35
72.203663,205.8,35,28
64.1020757,178.2,35,28
57.04957265,150.6,31.3,25
57.52625153,146.5,36.3,29
70.76630037,142.4,52.5,42
77.38070818,138.3,52.5,42
73.68400488,136,43.8,35
66.83663004,133.6,37.5,30
63.40561661,131.3,37.5,30
69.145458,153.3,47.5,38
83.52827379,175.3,61.3,49
78.86197391,197.3,46.3,37
77.46323942,187.9,47.5,38
72.83001257,178.6,42.5,34
73.71917554,169.2,46.3,37
73.89229152,164.2,46.3,37
79.36694192,159.1,55,44
85.82943842,154.1,60,48
97.68662227,158.4,68.8,55
99.66049896,162.6,63.8,51
93.28442903,166.9,53.8,43
88.98298629,178.8,51.3,41
83.23357997,190.6,46.3,37
82.00609778,202.5,50,40
81.2449048,176.8,50,40
81.328971,151.2,50,40
72.36038259,125.5,38.8,31
67.83409991,124.7,38.8,31
64.04733624,123.9,37.5,30
59.76414205,123.1,35,28
47.8031746,127.2,22.5,18
52.8962149,131.3,36.3,29
54.44444444,135.4,35,28
61.22051282,190.1,42.5,34
60.60854701,244.7,37.5,30
53.3001221,299.4,28.8,23
60.64859585,247.8,42.5,34
55.49444289,196.3,31.3,25
52.90608394,144.7,31.3,25
105.2844933,144.3,100,80
98.17435897,144,56.3,45
69.08522589,143.6,25,20
64.54554335,142.8,37.5,30
65.27374847,142,41.3,33
66.63833944,141.2,42.5,34
62.98811233,150.2,37.1,29.67
56.82291575,159.1,31.7,25.33
49.41096947,168.1,26.3,21
43.70182173,151.9,23.8,19
50.85188767,135.8,36.3,29
66.42985104,119.6,51.3,41
79.20662271,118.5,57.5,46
95.60599756,117.3,70,56
112.3453968,116.1,83.8,67
117.0127473,117.7,78.8,63
111.8439805,119.2,67.5,54
120.9289092,120.8,85,68
131.3070126,177.2,93.8,75
134.8298738,233.6,91.3,73
153.1845456,290,122.5,98
169.4590965,290.2,162.5,130
153.3038549,290.4,77.5,62
117.1868132,290.6,45,36
97.30989011,254.4,46.3,37
90.65152625,218.3,52.5,42
80.31794872,182.1,43.8,35
74.15189255,180.9,42.5,34
63.06910867,179.7,32.5,26
62.52551893,178.6,38.8,31
68.25347985,152.3,46.3,37
88.12210012,126.1,67.5,54
86.04737485,99.8,52.5,42
89.0031746,101.9,57.5,46
77.49450549,104.1,41.3,33
49.74114774,106.2,13.8,11
38.86495726,100.4,17.5,14
44.42832723,94.5,31.3,25
40.21001221,88.7,22.5,18
34.1001221,92,17.5,14
29.04664225,95.3,15,12
38.52161172,98.6,30,24
42.25738706,147.1,28.8,23
74.12844933,195.5,66.3,53
69.06178266,243.9,40,32
65.52722833,346.7,38.8,31
59.76214896,449.4,33.8,27
73.88913309,552.1,55,44
55.94578755,557.3,23.8,19
43.97069597,562.6,20,16
38.98510379,567.8,21.3,17
47.4959707,465.9,35,28
69.75628816,364,57.5,46
70.88107448,262,45,36
70.44346764,233.1,43.8,35
71.21758242,204.1,45,36
90.61440781,175.1,68.8,55
94.31159951,152.1,61.3,49
75.15604396,129.2,35,28
59.57264957,106.2,27.5,22
56.78827839,103.5,33.8,27
54.3965812,100.8,32.5,26
52.2002442,98,31.3,25
51.0993895,93,31.3,25
44.54310134,87.9,23.8,19
44.26813187,82.9,27.5,22
48.13186813,97.7,32.5,26
50.06349206,112.4,32.5,26
49.02417582,127.2,30,24
46.54776542,168.9,26.3,21
44.63279319,210.5,25,20
42.64091343,252.1,23.8,19
44.30544526,251.1,30,24
47.11410929,250.2,33.8,27
44.96187888,249.2,25,20
42.84588455,251.3,23.8,19
46.22176152,253.5,33.8,27
42.92949777,255.6,22.5,18
41.25008486,245.1,23.8,19
45.28352593,234.6,33.3,26.67
52.66330992,224.1,38.8,31
63.1604591,188.7,45,36
60.58242735,153.3,36.3,29
56.29292308,117.9,32.5,26
65.14963614,117.5,46.3,37
57.57432967,117.1,31.3,25
47.78692063,116.7,23.8,19
46.89443712,115.2,28.8,23
57.44892796,113.6,42.5,34
64.4365104,112.1,45,36
71.3693138,131.1,48.8,39
84.69010989,150.2,61.3,49
109.4619455,169.2,86.3,69
118.9039479,171.6,83.8,67
92.34285714,173.9,38.8,31
72.17142857,176.2,32.5,26
65.08376068,174.5,36.3,29
60.54261294,172.7,35,28
60.27399267,171,37.5,30
66.14017094,165.2,45,36
55.06715507,159.3,27.5,22
63.53357753,153.5,45,36
59.76410256,157.4,35,28
50.87521368,161.3,26.3,21
50.42686203,165.2,31.3,25
57.46640695,151.5,41.3,33
62.69392007,137.9,43.8,35
65.74978109,124.3,43.8,35
74.25751667,123.7,51.3,41
60.47177141,123.1,28.8,23
60.24163901,122.6,37.5,30
58.17000155,123.9,35,28
63.94486855,125.3,43.8,35
70.80198471,126.6,48.8,39
85.51452991,147.3,62.5,50
90.76385836,167.9,60,48
71.38217338,188.5,32.5,26
45.68547009,226,12.5,10
38.83809524,263.6,20,16
41.41587302,301.1,27.5,22
34.7013431,268.8,17.5,14
38.35018315,236.6,26.3,21
31.17069597,204.3,15,12
25.58095238,180.7,12.5,10
27.78559219,157.2,18.8,15
45.89108669,133.6,40,32
63.94334554,138.3,51.3,41
56.96605617,143,31.3,25
55.48327228,147.7,33.8,27
77.75140415,129.9,62.5,50
82.88253968,112.2,55,44
51.43833944,94.5,12.5,10
40.71941392,92,18.8,15
52.36239316,89.5,40,32
67.18827839,87,51.3,41
58.5978022,83.8,31.3,25
56.3018315,80.7,33.8,27
78.15531136,77.6,62.5,50
83.07838828,96.3,55,44
79.54236874,115,47.5,38
78.77411477,133.6,48.8,39
88.38681319,148,61.3,49
82.19194139,162.4,47.5,38
72.1010989,176.8,38.8,31
70.05518926,172,42.5,34
69.02808303,167.1,42.5,34
75.51404151,162.2,51.3,41
80.18937197,166.9,53.8,43
99.61401109,171.6,75,60
87.22935687,176.2,46.3,37
91.4699007,174.7,60,48
91.72891466,173.1,57.5,46
86.06028915,171.6,50,40
89.89711624,144.9,58.8,47
86.08122646,118.3,51.3,41
71.98730159,91.6,36.3,29
62.99194139,87.5,33.8,27
51.49255189,83.5,25,20
43.74065934,79.4,22.5,18
50.86691087,78.4,36.3,29
65.42857143,77.4,50,40
67.71379731,76.5,43.8,35
75.85543346,113.8,52.5,42
84.92796093,151.2,58.8,47
93.46666667,188.5,63.8,51
98.73455433,227.4,65,52
79.36459096,266.3,37.5,30
66.68180708,305.2,33.8,27
68.34285714,345.9,43.8,35
62.17338217,386.5,35,28
61.34182712,427.2,37.5,30
55.54383394,384,31.3,25
54.76874237,340.8,33.8,27
48.38095238,297.6,26.3,21
48.18608059,269,30,24
49.08766789,240.4,31.3,25
47.53699634,211.8,28.8,23
48.02970031,179.6,30,24
38.87716728,147.3,18.8,15
36.43614164,115,21.3,17
32.21294261,112.4,17.5,14
33.1037851,109.9,21.3,17
30.70131583,107.4,17.5,14
36.13996755,106.4,26.3,21
50.13772894,105.4,40,32
62.07277167,104.5,46.3,37
68.03956044,145.7,46.3,37
74.02344322,186.9,50,40
